@relation sea.data-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute atr1 numeric
@attribute atr2 numeric
@attribute atr3 numeric
@attribute class {0,1}

@data
0.408067,0.707862,0.730027,1
0.020295,0.528428,0.938956,1
0.594339,0.432729,0.520841,1
0.074063,0.86845,0.540898,1
0.541355,0.63088,0.404554,1
0.664866,0.129772,0.62972,0
0.838376,0.334171,0.026671,1
0.996413,0.329245,0.552798,0
0.0371,0.282819,0.298646,1
0.811252,0.237595,0.706371,1
0.670335,0.227205,0.890794,1
0.095646,0.431688,0.048179,0
0.06256,0.45276,0.343267,0
0.582546,0.973017,0.413586,1
0.307172,0.440284,0.501268,1
0.769536,0.054058,0.708067,0
0.336899,0.006704,0.864046,0
0.244325,0.570413,0.553739,1
0.797623,0.444529,0.659063,1
0.87622,0.707271,0.530271,1
0.16002,0.873568,0.666211,1
0.84655,0.07979,0.163475,0
0.52009,0.664771,0.457302,1
0.718838,0.165361,0.096247,1
0.172094,0.960324,0.203876,1
0.530712,0.757645,0.331075,1
0.202161,0.99017,0.221593,0
0.69741,0.751894,0.017144,0
0.625434,0.683384,0.599998,1
0.763181,0.763502,0.625705,1
0.428252,0.082998,0.572895,0
0.248385,0.66917,0.202815,0
0.629466,0.406717,0.836913,1
0.164351,0.167981,0.48851,0
0.158139,0.710132,0.444891,1
0.462003,0.462062,0.712985,0
0.145436,0.312977,0.559419,0
0.076471,0.185116,0.191876,0
0.268139,0.7648,0.651818,1
0.433949,0.854663,0.937021,0
0.261365,0.773932,0.223583,1
0.941913,0.712121,0.79224,1
0.422232,0.237125,0.955615,1
0.699196,0.668597,0.971686,1
0.981573,0.531101,0.753257,0
0.716226,0.945163,0.562769,1
0.709932,0.21458,0.500891,0
0.069235,0.437907,0.207285,0
0.211825,0.430895,0.756328,1
0.143005,0.548564,0.253781,0
0.785695,0.209389,0.449472,0
0.877989,0.421154,0.329515,0
0.952255,0.082764,0.917614,1
0.027921,0.480379,0.652847,1
0.694968,0.15373,0.881745,1
0.59165,0.089023,0.094793,0
0.519933,0.851151,0.957228,1
0.399695,0.211002,0.228169,0
0.42041,0.67767,0.670282,1
0.098814,0.999829,0.157944,0
0.082585,0.07555,0.719552,0
0.555943,0.372393,0.848372,1
0.526139,0.730114,0.015097,0
0.819142,0.109914,0.921278,1
0.961065,0.878504,0.001996,0
0.089497,0.23019,0.546147,0
0.907862,0.216423,0.808315,0
0.216239,0.966289,0.057729,1
0.041832,0.777311,0.40933,1
0.149693,0.257696,0.848697,1
0.987809,0.863824,0.793631,1
0.973738,0.714906,0.146009,0
0.593383,0.148029,0.295549,0
0.37824,0.841726,0.19278,1
0.058142,0.001086,0.292769,0
0.967375,0.350524,0.57321,0
0.127825,0.982572,0.606986,1
0.240254,0.455678,0.953368,1
0.319485,0.746996,0.034994,0
0.46188,0.181027,0.228011,1
0.329078,0.523587,0.738151,1
0.365295,0.930962,0.993434,1
0.932049,0.286196,0.697827,1
0.636731,0.271031,0.90864,1
0.253589,0.515622,0.042062,0
0.971299,0.995461,0.721912,1
0.742425,0.756935,0.584007,1
0.937962,0.812047,0.259558,1
0.335617,0.997741,0.974372,1
0.928664,0.967805,0.124338,1
0.253987,0.822195,0.760136,1
0.093217,0.668773,0.655279,1
0.184382,0.69737,0.840663,1
0.692801,0.562571,0.446462,1
0.319489,0.03046,0.639532,0
0.842511,0.89912,0.524489,1
0.896823,0.498857,0.87905,1
0.46664,0.00338,0.686197,0
0.82558,0.446329,0.611349,1
0.115092,0.266622,0.265597,0
0.963992,0.106252,0.455155,0
0.668833,0.901647,0.092,1
0.932108,0.731561,0.245763,1
0.630653,0.770281,0.952756,1
0.269123,0.831805,0.352952,1
0.835189,0.039141,0.456389,0
0.485487,0.067729,0.579565,0
0.334374,0.845192,0.900069,1
0.951445,0.355218,0.955167,1
0.256851,0.047159,0.6086,0
0.778726,0.854393,0.963588,1
0.624646,0.916343,0.936865,1
0.748116,0.289811,0.629535,1
0.328975,0.085916,0.244059,0
0.153675,0.823654,0.415039,1
0.668816,0.315102,0.786422,1
0.670331,0.741586,0.240524,1
0.788751,0.849154,0.116127,1
0.703516,0.079707,0.976867,1
0.996049,0.91373,0.221919,1
0.203529,0.851484,0.327458,1
0.937401,0.571545,0.346962,0
0.395179,0.762031,0.579126,0
0.077124,0.365543,0.684257,1
0.10712,0.924812,0.674643,1
0.773933,0.790799,0.463344,1
0.87051,0.440206,0.805615,1
0.353918,0.027526,0.610719,0
0.879013,0.938208,0.08994,1
0.509729,0.436928,0.907498,1
0.198946,0.48662,0.968917,1
0.852166,0.653171,0.023513,0
0.577957,0.698185,0.855168,1
0.488961,0.318506,0.829344,1
0.758719,0.634956,0.226015,0
0.662493,0.836764,0.67009,1
0.774939,0.760058,0.357909,1
0.196974,0.2654,0.189564,0
0.752027,0.158474,0.672,0
0.81165,0.695542,0.563478,1
0.393707,0.41864,0.741501,1
0.737154,0.570841,0.242129,0
0.205785,0.46817,0.608511,1
0.304918,0.278594,0.409777,1
0.038646,0.767715,0.364519,1
0.033109,0.554111,0.631548,1
0.712593,0.303542,0.389323,0
0.999083,0.952832,0.913859,1
0.371453,0.655357,0.275449,1
0.226185,0.517605,0.604481,1
0.985774,0.212985,0.300243,0
0.491596,0.710049,0.370543,1
0.477742,0.735091,0.765873,1
0.289186,0.397416,0.295981,1
0.700968,0.685332,0.52602,1
0.638136,0.439875,0.092822,1
0.095223,0.368296,0.118182,0
0.885904,0.722692,0.75339,1
0.935677,0.053625,0.162354,0
0.763681,0.532924,0.957528,1
0.268,0.723399,0.75228,1
0.120806,0.048253,0.558967,0
0.733593,0.084979,0.521821,0
0.52487,0.614671,0.381311,1
0.982967,0.49952,0.941519,1
0.222199,0.694907,0.740547,1
0.748539,0.902932,0.585148,1
0.435835,0.542672,0.753646,1
0.266056,0.505922,0.261015,0
0.554189,0.820012,0.208627,1
0.904993,0.730478,0.659512,1
0.345131,0.040815,0.049941,0
0.54035,0.991492,0.196952,1
0.686368,0.93753,0.920436,1
0.840426,0.50558,0.947137,1
0.048245,0.70078,0.98011,1
0.206689,0.241118,0.701172,1
0.061123,0.90983,0.048644,1
0.640279,0.708185,0.395973,1
0.749007,0.445941,0.313499,0
0.437412,0.510478,0.05189,0
0.447986,0.972357,0.558686,1
0.477915,0.505819,0.564672,1
0.206586,0.544778,0.840474,1
0.785902,0.541642,0.174144,0
0.45145,0.222813,0.81315,0
0.931,0.209117,0.077124,0
0.655069,0.390649,0.969373,0
0.901129,0.021255,0.21625,0
0.99361,0.774965,0.637528,1
0.280769,0.202193,0.997699,1
0.746979,0.838171,0.900645,1
0.379795,0.074782,0.3799,0
0.297619,0.193043,0.922987,1
0.40218,0.000103,0.908633,0
0.390772,0.878005,0.149717,1
0.899262,0.365993,0.641018,1
0.140948,0.27854,0.364387,0
0.48075,0.36208,0.909087,1
0.200239,0.80973,0.760614,1
0.884515,0.140506,0.411277,0
0.333572,0.334258,0.410747,0
0.334383,0.319374,0.79301,1
0.197367,0.942758,0.01704,0
0.308734,0.658086,0.989512,1
0.936627,0.353893,0.871413,1
0.715982,0.780498,0.645107,1
0.590201,0.405716,0.496255,1
0.546237,0.907563,0.656851,1
0.241806,0.067589,0.615565,0
0.386984,0.408569,0.301339,0
0.351309,0.318404,0.680986,1
0.97649,0.670495,0.109714,0
0.024382,0.981158,0.330482,1
0.761623,0.97562,0.65659,1
0.381317,0.152838,0.826546,1
0.060393,0.483392,0.807372,1
0.550996,0.422932,0.878403,1
0.831506,0.179735,0.522332,0
0.498156,0.20331,0.842867,1
0.873808,0.952612,0.387752,1
0.933732,0.718263,0.638558,1
0.693852,0.295142,0.04716,1
0.447999,0.873736,0.002707,0
0.35711,0.810109,0.810605,1
0.233027,0.689005,0.846095,0
0.868743,0.368421,0.247337,0
0.571746,0.090196,0.84155,1
0.042802,0.229295,0.343736,0
0.947558,0.982325,0.67189,1
0.277452,0.719079,0.716583,1
0.592788,0.719319,0.233836,1
0.529403,0.044433,0.858014,1
0.733446,0.704106,0.826973,1
0.07252,0.074302,0.969098,1
0.164527,0.810647,0.089804,1
0.039935,0.433566,0.183854,0
0.415871,0.855775,0.628904,1
0.574828,0.345481,0.418771,0
0.064792,0.652636,0.1175,0
0.697078,0.975545,0.356622,1
0.679621,0.183587,0.032694,0
0.257914,0.001784,0.396404,0
0.812435,0.486235,0.629778,1
0.919803,0.813662,0.839873,1
0.669407,0.468773,0.028979,0
0.814259,0.447777,0.411845,0
0.100404,0.529372,0.473245,1
0.504893,0.829897,0.227996,1
0.013479,0.260715,0.936668,1
0.262523,0.333066,0.693844,0
0.819306,0.323616,0.927341,1
0.137267,0.767213,0.074763,0
0.235971,0.103766,0.050894,1
0.551558,0.462765,0.929293,1
0.992136,0.402533,0.449443,0
0.232416,0.677467,0.681544,1
0.938183,0.618208,0.517293,1
0.951274,0.21113,0.275655,0
0.534761,0.20299,0.509682,0
0.970202,0.584473,0.478703,1
0.688249,0.529624,0.256393,0
0.992388,0.185679,0.89178,1
0.588225,0.341217,0.481544,0
0.018678,0.163081,0.066525,0
0.781296,0.583846,0.157554,0
0.794981,0.433236,0.503143,1
0.636238,0.012816,0.001753,0
0.597302,0.480482,0.812618,1
0.0101,0.069003,0.525354,1
0.254707,0.417129,0.987021,1
0.758353,0.468561,0.663579,1
0.631654,0.730133,0.733898,1
0.313962,0.891483,0.145503,1
0.324702,0.648674,0.43868,1
0.661501,0.440459,0.567378,1
0.920943,0.379991,0.544351,1
0.449012,0.069698,0.933543,1
0.486843,0.920563,0.546653,1
0.389105,0.210225,0.02221,1
0.940359,0.756137,0.433703,1
0.647591,0.579233,0.363257,1
0.227893,0.801967,0.933245,1
0.242412,0.500618,0.148184,0
0.880612,0.692564,0.094383,0
0.762269,0.027918,0.033327,0
0.948482,0.580008,0.494305,1
0.790239,0.516542,0.358338,0
0.272664,0.79207,0.984929,1
0.371284,0.34818,0.892559,1
0.150136,0.825802,0.488572,1
0.326404,0.636784,0.555905,1
0.329332,0.650317,0.536637,0
0.678245,0.569992,0.340705,1
0.149989,0.83504,0.964323,1
0.351563,0.322655,0.670828,1
0.114715,0.655754,0.544484,1
0.003928,0.437038,0.085165,0
0.262826,0.573765,0.546619,1
0.210536,0.102516,0.796254,0
0.752841,0.332885,0.631472,1
0.902879,0.972209,0.057794,0
0.807214,0.022109,0.993111,1
0.344786,0.663935,0.783013,1
0.319672,0.327491,0.945517,1
0.764536,0.030674,0.477669,1
0.604451,0.02428,0.616595,0
0.126826,0.412844,0.354851,0
0.745737,0.986355,0.310744,1
0.958524,0.368564,0.701487,1
0.390693,0.694595,0.924523,1
0.358512,0.707533,0.194972,1
0.035018,0.140481,0.001771,0
0.171183,0.479467,0.826925,1
0.503764,0.443516,0.590625,1
0.856364,0.945507,0.510257,1
0.931823,0.821032,0.250703,1
0.189584,0.952221,0.656081,1
0.646787,0.580601,0.315751,1
0.288118,0.510751,0.683488,1
0.651243,0.685288,0.12268,0
0.164744,0.949636,0.598063,1
0.393132,0.188681,0.299092,0
0.134178,0.809379,0.851603,0
0.630383,0.102299,0.956357,1
0.054512,0.612434,0.400241,1
0.193023,0.716021,0.706604,1
0.226758,0.390087,0.80429,1
0.075367,0.927,0.700433,1
0.876599,0.298491,0.908635,1
0.487189,0.20772,0.519225,0
0.017094,0.370822,0.687373,1
0.473139,0.643726,0.467442,1
0.256146,0.867714,0.228943,1
0.583709,0.935578,0.930326,1
0.325648,0.734613,0.688474,1
0.661584,0.388902,0.641135,1
0.687402,0.549766,0.80792,1
0.757494,0.327139,0.795965,1
0.697971,0.483333,0.422062,1
0.127049,0.889535,0.698766,1
0.757216,0.92774,0.832377,1
0.863282,0.762701,0.151378,1
0.49729,0.839882,0.589948,1
0.22877,0.231076,0.69706,1
0.780848,0.504976,0.090748,0
0.832119,0.886744,0.312921,1
0.370059,0.735012,0.701202,1
0.624519,0.399963,0.880318,1
0.327685,0.712693,0.722661,1
0.475371,0.87407,0.37989,1
0.713921,0.969868,0.131522,1
0.200932,0.828612,0.858874,1
0.33357,0.949653,0.520119,1
0.836361,0.83307,0.695782,1
0.568056,0.396978,0.703534,1
0.796946,0.583848,0.574307,1
0.296525,0.296963,0.31559,0
0.171021,0.695508,0.744565,1
0.665347,0.876117,0.827642,1
0.704699,0.686513,0.848069,0
0.636137,0.368183,0.203947,0
0.20124,0.899759,0.678919,1
0.296721,0.382448,0.961884,0
0.966296,0.536187,0.218288,0
0.833154,0.533906,0.0347,1
0.2294,0.779294,0.889128,1
0.655382,0.716768,0.761035,1
0.403261,0.609101,0.398344,0
0.977283,0.602319,0.511894,1
0.502054,0.190806,0.947832,1
0.573268,0.909715,0.892455,1
0.44588,0.110735,0.802389,1
0.644652,0.83712,0.2832,1
0.616386,0.172321,0.768808,1
0.889091,0.529838,0.63185,1
0.138929,0.030185,0.331743,0
0.632516,0.843667,0.294726,1
0.034467,0.242551,0.933358,1
0.152255,0.825811,0.147286,1
0.936547,0.949706,0.877181,1
0.786792,0.160373,0.455246,0
0.332717,0.224047,0.674949,0
0.753893,0.306793,0.514158,0
0.337,0.845931,0.009016,0
0.689568,0.303767,0.104072,0
0.546333,0.037421,0.331766,0
0.863235,0.479079,0.296719,0
0.428764,0.173893,0.38097,0
0.334288,0.836246,0.618735,1
0.060285,0.293678,0.888825,1
0.600484,0.402977,0.707006,1
0.248894,0.716051,0.907012,1
0.019812,0.011075,0.662501,0
0.048529,0.994299,0.264729,1
0.473355,0.561475,0.711548,1
0.735376,0.09251,0.117661,1
0.928757,0.736425,0.736676,1
0.030097,0.625498,0.803229,1
0.028468,0.510231,0.568067,1
0.226268,0.475075,0.215816,0
0.486167,0.878348,0.81224,1
0.872609,0.07696,0.446459,0
0.638447,0.158001,0.248073,0
0.250536,0.36576,0.443482,0
0.102176,0.180151,0.168322,0
0.805654,0.971582,0.762866,1
0.48179,0.330928,0.111474,0
0.806008,0.327316,0.954156,1
0.205651,0.766393,0.826881,0
0.843358,0.273334,0.424219,0
0.431354,0.67232,0.855634,1
0.038074,0.29911,0.861193,1
0.479278,0.029506,0.272522,0
0.001083,0.035379,0.119041,0
0.366328,0.23054,0.190923,0
0.55787,0.145072,0.464507,0
0.911467,0.291382,0.841791,1
0.56473,0.266004,0.236615,0
0.938325,0.092241,0.677979,0
0.391371,0.539167,0.116639,0
0.568688,0.389187,0.155569,0
0.424585,0.274635,0.052632,0
0.505192,0.243581,0.963263,0
0.388673,0.427766,0.826592,1
0.719156,0.668381,0.054946,0
0.934386,0.291586,0.279961,0
0.383848,0.95797,0.849116,1
0.497114,0.965786,0.645873,0
0.354955,0.801472,0.635578,1
0.076099,0.688239,0.570456,1
0.93182,0.533716,0.644357,1
0.961481,0.470945,0.620634,1
0.139315,0.675608,0.964533,0
0.967193,0.244487,0.94642,1
0.202445,0.795534,0.126246,1
0.761288,0.772149,0.765369,1
0.573595,0.400942,0.895794,1
0.089172,0.466246,0.230978,1
0.99996,0.875366,0.341478,1
0.346293,0.962142,0.642075,1
0.637722,0.606604,0.55931,1
0.851095,0.505726,0.955965,0
0.301244,0.082204,0.753106,1
0.854356,0.518471,0.178762,0
0.919415,0.074548,0.077631,1
0.540808,0.308635,0.029562,0
0.183989,0.371066,0.502201,0
0.333191,0.144268,0.015876,0
0.75088,0.575214,0.575826,1
0.080932,0.531787,0.655516,1
0.614003,0.408617,0.444707,0
0.92709,0.623497,0.896318,1
0.698055,0.97398,0.855097,1
0.2826,0.88469,0.779635,1
0.255741,0.281831,0.996887,1
0.426118,0.012755,0.559846,0
0.587982,0.135664,0.778978,1
0.667462,0.434489,0.051079,0
0.84311,0.495813,0.749827,1
0.119301,0.646142,0.6167,1
0.620095,0.471792,0.056203,0
0.356464,0.835868,0.369279,1
0.117689,0.366161,0.201129,0
0.378937,0.761004,0.720813,1
0.896671,0.499786,0.635837,1
0.934275,0.686944,0.845602,1
0.182745,0.595426,0.547579,1
0.241553,0.164271,0.119392,0
0.636075,0.175619,0.76435,1
0.011482,0.133622,0.604747,0
0.499799,0.805906,0.672988,1
0.566884,0.393795,0.845665,1
0.893583,0.481498,0.027666,0
0.16843,0.873299,0.605239,1
0.468702,0.15281,0.653231,0
0.317105,0.772652,0.571906,1
0.948271,0.33625,0.945732,1
0.46989,0.550475,0.088914,0
0.356362,0.761931,0.848435,1
0.155715,0.694098,0.386794,0
0.175584,0.414486,0.877164,1
0.287769,0.482399,0.6952,1
0.635221,0.348425,0.466727,0
0.121066,0.038625,0.905517,0
0.374896,0.851247,0.029074,0
0.401702,0.118012,0.814484,1
0.879946,0.662916,0.681316,0
0.356996,0.068102,0.084945,0
0.482605,0.96214,0.876608,1
0.444517,0.571804,0.526847,0
0.92023,0.993605,0.032048,0
0.032224,0.937595,0.11062,1
0.788809,0.139718,0.251899,0
0.257756,0.066375,0.948588,1
0.7293,0.629901,0.17335,1
0.698012,0.258319,0.618879,0
0.220446,0.495482,0.951005,1
0.067278,0.477848,0.744709,1
0.471431,0.776786,0.028788,0
0.71435,0.139432,0.91079,1
0.279175,0.162683,0.693671,0
0.229084,0.642256,0.674637,1
0.272142,0.848017,0.044664,0
0.106327,0.663571,0.150759,0
0.159042,0.101756,0.991755,1
0.579618,0.736462,0.213822,0
0.513224,0.242635,0.554706,0
0.382088,0.465492,0.730736,1
0.628186,0.424403,0.198187,0
0.066651,0.872854,0.815664,1
0.72084,0.860358,0.308943,1
0.523905,0.459728,0.153932,0
0.561498,0.145679,0.909283,1
0.882144,0.123097,0.192153,0
0.365753,0.746888,0.622943,1
0.212367,0.353673,0.409103,0
0.778083,0.607318,0.69783,1
0.480149,0.51349,0.183519,0
0.373829,0.492489,0.02814,0
0.952217,0.182096,0.580683,0
0.327798,0.489961,0.654832,1
0.613071,0.847015,0.605309,1
0.593877,0.228245,0.726673,1
0.581932,0.135768,0.646802,0
0.743094,0.344626,0.204738,0
0.85812,0.388283,0.424227,0
0.880774,0.452394,0.129668,0
0.634501,0.71038,0.346695,1
0.200328,0.001519,0.172228,0
0.848538,0.777567,0.792232,1
0.005807,0.5189,0.248649,0
0.65468,0.895482,0.947767,1
0.240094,0.152497,0.621017,1
0.540795,0.045235,0.330154,0
0.497646,0.459849,0.254547,0
0.170217,0.601269,0.094431,0
0.602801,0.266685,0.183936,0
0.044245,0.976199,0.893762,0
0.495076,0.142404,0.637799,0
0.037879,0.585562,0.547527,1
0.738068,0.168537,0.376185,0
0.213799,0.706368,0.700435,1
0.166206,0.955012,0.843601,1
0.556256,0.938063,0.706978,1
0.204735,0.890945,0.610396,1
0.867108,0.504153,0.299031,0
0.646568,0.93686,0.511937,1
0.522399,0.059456,0.962438,1
0.228018,0.338616,0.539327,0
0.044977,0.239755,0.153252,0
0.194755,0.996885,0.547611,1
0.934909,0.254583,0.91008,1
0.145518,0.520471,0.388621,0
0.024618,0.687681,0.374803,1
0.624513,0.88677,0.355631,1
0.946226,0.318062,0.407373,0
0.65669,0.946731,0.616065,1
0.186474,0.769347,0.912865,1
0.766199,0.460472,0.13223,0
0.715064,0.042302,0.840757,0
0.562788,0.229372,0.873219,1
0.917054,0.248015,0.258587,0
0.134775,0.614246,0.688481,0
0.932309,0.095846,0.255235,0
0.04257,0.87133,0.290657,1
0.640649,0.203515,0.61028,0
0.663998,0.742539,0.107937,0
0.784848,0.948725,0.239634,1
0.178085,0.112845,0.935055,0
0.360881,0.193635,0.636708,0
0.807886,0.325183,0.576659,1
0.421049,0.831924,0.329182,1
0.703223,0.619867,0.692672,1
0.823387,0.302946,0.750723,1
0.045478,0.858689,0.866454,1
0.80738,0.10608,0.17795,0
0.218952,0.112996,0.08059,0
0.306655,0.717327,0.075478,0
0.042504,0.652166,0.854742,1
0.484067,0.183917,0.927187,1
0.803789,0.619856,0.531159,1
0.922803,0.281875,0.114544,0
0.140554,0.981029,0.798616,1
0.087101,0.976597,0.933412,1
0.089585,0.013993,0.885902,0
0.731329,0.961411,0.510781,1
0.613549,0.365517,0.237378,1
0.549449,0.164558,0.284896,0
0.78442,0.816085,0.980425,1
0.097951,0.094961,0.675506,0
0.075982,0.474118,0.186431,0
0.450693,0.119835,0.469141,0
0.133858,0.355037,0.936534,1
0.316431,0.44731,0.639024,1
0.812832,0.876432,0.027578,1
0.040983,0.312499,0.715522,1
0.128574,0.695944,0.532624,1
0.790911,0.208123,0.465034,0
0.682251,0.651493,0.029965,0
0.771335,0.499133,0.673228,1
0.854174,0.609758,0.770388,1
0.057061,0.409406,0.100569,0
0.285823,0.128171,0.232163,0
0.440689,0.947716,0.152199,1
0.643632,0.684852,0.795801,1
0.892977,0.260828,0.301428,0
0.912323,0.331419,0.708175,1
0.830557,0.381397,0.58885,1
0.991154,0.359233,0.855341,0
0.768646,0.955942,0.918119,0
0.084105,0.150275,0.381271,0
0.097982,0.533498,0.094047,0
0.218337,0.889878,0.176145,1
0.150695,0.477601,0.686544,0
0.809025,0.394713,0.74668,1
0.776117,0.335524,0.3243,0
0.694766,0.179635,0.81549,1
0.135566,0.733606,0.517878,1
0.883884,0.899179,0.744476,1
0.432656,0.838553,0.723488,1
0.728399,0.899664,0.762314,1
0.377245,0.448853,0.942125,1
0.843571,0.688802,0.825858,1
0.02432,0.150151,0.386947,0
0.329808,0.202429,0.182487,0
0.936037,0.700393,0.685054,1
0.599545,0.429525,0.801793,0
0.268063,0.525277,0.6832,1
0.42492,0.445509,0.875567,1
0.894365,0.817691,0.98845,1
0.506469,0.814306,0.357611,1
0.964457,0.744587,0.24987,1
0.947017,0.432383,0.759647,1
0.132766,0.444697,0.702973,1
0.874225,0.504762,0.764521,1
0.030032,0.447716,0.138736,0
0.893227,0.014294,0.257111,0
0.83199,0.245554,0.525521,0
0.059853,0.883163,0.869259,0
0.627722,0.119121,0.318566,0
0.551519,0.078205,0.457785,0
0.522918,0.160751,0.416595,0
0.665523,0.181108,0.539428,0
0.628836,0.678193,0.150498,0
0.692497,0.407635,0.309643,0
0.6532,0.835194,0.862952,1
0.718326,0.732208,0.737369,1
0.851334,0.055928,0.920796,1
0.134163,0.378575,0.087123,0
0.539341,0.503745,0.054208,0
0.684863,0.593664,0.900432,1
0.271841,0.050922,0.835767,0
0.458575,0.145403,0.48882,0
0.980597,0.351766,0.824838,1
0.083966,0.562204,0.044951,0
0.618144,0.965778,0.338144,1
0.344336,0.425294,0.409385,0
0.92904,0.463619,0.088528,0
0.057275,0.988991,0.927609,1
0.039906,0.763374,0.293449,1
0.908779,0.782298,0.610261,1
0.134054,0.435094,0.588294,1
0.997297,0.633273,0.15331,0
0.599025,0.491482,0.367739,0
0.916777,0.777154,0.827048,1
0.240759,0.915606,0.459711,1
0.904559,0.387315,0.627159,1
0.150679,0.920639,0.442945,0
0.702907,0.053197,0.948843,1
0.488308,0.537133,0.054969,0
0.170395,0.208304,0.101027,0
0.699795,0.468793,0.712786,1
0.245933,0.53983,0.462382,1
0.455414,0.922123,0.784739,1
0.309422,0.411893,0.304428,0
0.332514,0.747402,0.51956,0
0.800605,0.468399,0.872392,1
0.005526,0.927392,0.774522,1
0.135686,0.875579,0.945357,1
0.344354,0.65814,0.452049,1
0.197957,0.914462,0.076968,1
0.83655,0.861736,0.013327,0
0.273614,0.31778,0.606076,1
0.065174,0.125629,0.641553,0
0.594041,0.513941,0.15468,0
0.441312,0.929232,0.775499,1
0.804777,0.720853,0.412477,1
0.378974,0.864556,0.739425,1
0.778985,0.816423,0.230295,1
0.678129,0.243647,0.76151,1
0.561441,0.367581,0.557873,1
0.493226,0.199419,0.492395,1
0.713369,0.647103,0.686839,1
0.576309,0.462334,0.731685,1
0.183175,0.144155,0.530215,0
0.008705,0.269634,0.13907,0
0.086048,0.369392,0.403218,0
0.613051,0.164721,0.715927,0
0.532317,0.273794,0.801116,0
0.473231,0.293505,0.112796,0
0.940608,0.799665,0.341273,1
0.261984,0.07295,0.898011,1
0.217132,0.428221,0.007294,0
0.697865,0.146389,0.013514,0
0.515796,0.416759,0.548092,1
0.581493,0.264013,0.303329,0
0.537822,0.104437,0.139339,1
0.397962,0.25216,0.197641,0
0.051817,0.538941,0.855494,1
0.611904,0.753503,0.758971,1
0.181713,0.766294,0.054861,0
0.912684,0.068398,0.663496,0
0.485174,0.211581,0.557325,1
0.475612,0.860685,0.180464,0
0.965122,0.319829,0.02447,0
0.572002,0.222136,0.701657,1
0.761084,0.557148,0.937637,1
0.310635,0.696605,0.202012,0
0.462877,0.256898,0.371922,0
0.325319,0.035409,0.804047,0
0.247016,0.361367,0.877171,1
0.222038,0.057627,0.736069,0
0.377477,0.760569,0.550243,1
0.982704,0.251893,0.573302,0
0.809047,0.510934,0.116759,0
0.207526,0.318797,0.612032,1
0.575709,0.983985,0.045948,1
0.019389,0.850025,0.711528,1
0.211379,0.588695,0.989051,1
0.646334,0.725118,0.620581,0
0.485664,0.170816,0.973304,1
0.422729,0.546602,0.212141,0
0.057528,0.328926,0.351449,0
0.647734,0.963513,0.935474,1
0.947458,0.981453,0.124456,1
0.831443,0.836014,0.233245,0
0.424688,0.22229,0.476238,1
0.947408,0.096811,0.094819,0
0.267652,0.068115,0.901448,1
0.614729,0.113582,0.922169,1
0.442527,0.273612,0.937327,0
0.23711,0.8728,0.313694,1
0.854217,0.438177,0.151403,0
0.274176,0.384674,0.728484,1
0.606977,0.204715,0.769894,1
0.30155,0.864743,0.987468,1
0.932858,0.888915,0.259576,1
0.002492,0.181738,0.219833,0
0.455368,0.157153,0.535281,0
0.029946,0.849005,0.877058,1
0.287167,0.028453,0.56982,0
