@relation 2CHT.txt-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute atr1 numeric
@attribute atr2 numeric
@attribute class {0,1}

@data
0.900344,0.37637,1
0.882811,0.637904,1
0.837359,0.481081,1
0.706635,0.520927,0
0.84493,0.532718,1
0.824611,0.549889,1
0.71251,0.467361,0
0.794663,0.509973,0
0.684984,0.566506,0
0.878057,0.512711,1
0.739793,0.568681,0
0.740762,0.692148,0
0.856285,0.656079,1
0.776009,0.564736,1
0.844687,0.593293,1
0.704667,0.509171,0
0.9074,0.429505,1
0.885052,0.379439,1
0.727105,0.253017,0
0.921541,0.22189,1
0.730345,0.554935,0
0.734524,0.521367,0
0.672932,0.535166,0
0.732495,0.470831,0
0.808259,0.633069,0
0.792967,0.504152,1
0.755993,0.467203,0
0.824429,0.597027,1
0.759809,0.709575,1
0.798145,0.283693,1
0.66309,0.484489,0
0.768621,0.682056,0
0.702214,0.603596,0
0.95049,0.546411,1
0.887444,0.350085,1
0.692736,0.203256,0
0.727741,0.546182,0
0.882993,0.367456,1
0.784216,0.525964,0
0.863734,0.512482,1
0.839116,0.478342,1
0.897437,0.439887,1
0.652704,0.625047,0
0.742397,0.28559,0
0.805261,0.561918,1
0.729346,0.497926,0
0.744093,0.581555,0
0.855407,0.291232,1
0.791877,0.47865,1
0.859374,0.349454,1
0.804322,0.598498,0
0.821976,0.47939,1
0.693796,0.774482,0
0.734978,0.370326,0
0.84172,0.498939,1
0.899769,0.36891,1
0.817404,0.150571,1
0.903615,0.658756,1
0.739611,0.664075,0
0.743184,0.551422,0
0.799084,0.567889,0
0.853469,0.519439,1
0.816526,0.494157,1
0.73516,0.545513,0
0.85892,0.31498,1
0.797358,0.697352,0
0.898588,0.535025,1
0.887808,0.405512,1
0.657307,0.473772,0
0.793633,0.321913,0
0.812862,0.669438,0
0.91388,0.525955,1
0.910579,0.585509,1
0.791059,0.397924,1
0.875816,0.232034,1
0.73413,0.520927,0
0.749089,0.40848,0
0.734615,0.428017,0
0.864188,0.476731,1
0.880026,0.542316,1
0.932654,0.45764,1
0.845777,0.628887,1
0.809531,0.448446,1
0.767561,0.718284,0
0.695491,0.27286,0
0.74058,0.537042,0
0.806896,0.431935,1
0.900163,0.67222,1
0.816132,0.43264,1
0.59632,0.475876,0
0.7546,0.488046,0
0.865218,0.527082,1
0.712933,0.3287,0
0.863129,0.405416,1
0.913002,0.385609,1
0.839479,0.540872,1
0.757931,0.572415,0
0.797509,0.444669,1
0.70606,0.585403,0
0.716022,0.314737,0
0.682985,0.535025,0
0.828335,0.296315,1
0.786275,0.323639,0
0.852409,0.520584,1
0.873636,0.365726,1
0.822703,0.532806,1
0.880964,0.396103,1
0.827064,0.540229,1
0.837117,0.402473,1
0.853741,0.450973,1
0.723502,0.472099,0
0.888989,0.482234,1
0.88593,0.41457,1
0.911851,0.398607,1
0.853317,0.527047,1
0.91391,0.787691,1
0.786456,0.686257,1
0.842416,0.42748,1
0.946796,0.293146,1
0.857254,0.277115,1
0.694856,0.503245,0
0.704969,0.421729,0
0.780218,0.480015,0
0.65119,0.276858,0
0.694674,0.592034,0
0.899406,0.671648,1
0.94725,0.590467,1
0.630296,0.480112,0
0.846232,0.445294,1
0.783004,0.17897,0
0.809167,0.50247,1
0.728377,0.468488,0
0.684984,0.681017,0
0.737582,0.587614,0
0.911972,0.5931,1
0.763685,0.616101,0
0.790908,0.610879,0
0.670025,0.49443,0
0.820735,0.41279,1
0.846413,0.549273,1
0.857769,0.340362,1
0.751542,0.592096,0
0.710481,0.368853,0
0.678322,0.624176,0
0.732707,0.454337,0
0.726409,0.472706,0
0.792694,0.609549,1
0.686892,0.321905,0
0.768076,0.637693,0
0.748726,0.310185,0
0.702819,0.499406,0
0.820493,0.619042,1
0.772133,0.608158,0
0.860191,0.505755,0
0.760142,0.63638,0
0.746697,0.449512,0
0.836632,0.4684,1
0.688224,0.297498,0
0.770528,0.529161,1
0.835785,0.087266,1
0.680926,0.582973,0
0.883023,0.464711,1
0.841023,0.73217,1
0.806109,0.459806,1
0.768802,0.651659,0
0.687406,0.658906,0
0.772436,0.335037,1
0.812317,0.548903,0
0.838601,0.47917,0
0.730406,0.492643,0
0.788364,0.654565,0
0.674961,0.213145,0
0.817888,0.52762,1
0.831152,0.498331,0
0.912124,0.500859,1
0.852288,0.497054,1
0.763897,0.562033,0
0.854498,0.464517,1
0.763988,0.557322,0
0.718445,0.572934,0
0.759627,0.429082,0
0.76208,0.670327,1
0.876664,0.341308,1
0.916393,0.430729,1
0.768257,0.564366,0
0.71363,0.489931,0
0.731768,0.45528,0
0.78255,0.41158,1
0.898073,0.381271,1
0.70073,0.314739,0
0.855922,0.565115,1
0.723653,0.77052,0
0.88378,0.396504,1
0.749816,0.619341,0
0.816859,0.629485,0
0.8773,0.501343,1
0.831606,0.49443,1
0.756357,0.543417,1
0.715083,0.516489,0
0.628933,0.496975,0
0.878421,0.653798,1
0.926901,0.310283,1
0.872001,0.700399,1
0.877603,0.417687,1
0.773829,0.55623,0
0.81159,0.496429,1
0.848321,0.334152,1
0.8482,0.480059,1
0.809985,0.281806,0
0.916848,0.493453,1
0.832847,0.355597,1
0.693463,0.564842,0
0.830304,0.693425,1
0.729437,0.579336,0
0.891805,0.608528,1
0.90631,0.4025,1
0.735008,0.405599,0
0.828396,0.737533,1
0.886203,0.324376,1
0.856709,0.486893,1
0.737582,0.656696,0
0.878542,0.30015,1
0.868731,0.231585,1
0.847837,0.616523,1
0.700276,0.644323,0
0.740399,0.542255,0
0.665634,0.366942,0
0.687588,0.518118,0
0.800689,0.467035,1
0.816071,0.48949,1
0.696097,0.593522,0
0.781823,0.453897,1
0.683651,0.175632,0
0.760505,0.466718,1
0.821643,0.41501,1
0.632749,0.480138,0
0.729588,0.325971,0
0.767228,0.560492,1
0.725894,0.573489,0
0.718414,0.343965,0
0.797994,0.715554,0
0.760869,0.533167,0
0.716688,0.574546,0
0.692403,0.389385,0
0.732404,0.374829,1
0.816011,0.569025,1
0.692372,0.599246,0
0.85035,0.610984,1
0.682773,0.417564,0
0.654248,0.429065,0
0.725409,0.336099,0
0.857224,0.638397,1
0.685014,0.523833,0
0.725318,0.728278,0
0.674234,0.518805,0
0.902464,0.561434,1
0.81268,0.544395,1
0.649918,0.428114,0
0.676808,0.564604,1
0.801991,0.556036,1
0.851379,0.267844,1
0.894651,0.499758,1
0.675748,0.687067,0
0.646193,0.46088,0
0.677989,0.318825,0
0.689587,0.463513,0
0.824762,0.222673,1
0.740277,0.254128,0
0.689889,0.512421,0
0.715568,0.689982,1
0.775979,0.54443,0
0.882085,0.734962,1
0.609583,0.479557,0
0.817919,0.530596,1
0.717839,0.388114,0
0.764442,0.419757,1
0.77604,0.53248,1
0.713721,0.327421,0
0.696521,0.396426,0
0.711147,0.535879,0
0.873,0.652513,1
0.795117,0.409361,1
0.780037,0.486699,0
0.69431,0.438416,0
0.661849,0.444131,0
0.717052,0.453994,0
0.851622,0.335554,1
0.80296,0.493189,1
0.907733,0.343459,1
0.820008,0.588036,1
0.688587,0.729951,0
0.819039,0.661134,1
0.800022,0.482815,1
0.753298,0.626086,0
0.803656,0.641505,1
0.844475,0.576809,1
0.842931,0.553068,1
0.781975,0.548815,1
0.814618,0.585219,1
0.675597,0.690704,0
0.77289,0.487042,0
0.824035,0.564824,1
0.878542,0.464737,1
0.759385,0.731563,0
0.791665,0.267019,1
0.874242,0.34573,1
0.72977,0.476643,1
0.894076,0.583563,1
0.747151,0.434374,0
0.685256,0.448261,0
0.809924,0.374757,0
0.716143,0.491454,0
0.699004,0.379341,1
0.831999,0.497424,1
0.817222,0.34813,1
0.684802,0.612675,0
0.696036,0.485299,0
0.811045,0.364525,0
0.803596,0.519712,1
0.619122,0.454963,0
0.685105,0.426238,0
0.714024,0.382962,0
0.777978,0.564349,1
0.778674,0.504205,0
0.635716,0.597987,0
0.829789,0.414711,0
0.865097,0.44562,1
0.856103,0.516357,1
0.798478,0.643531,1
0.717385,0.532771,0
0.727256,0.575787,0
0.774314,0.764497,1
0.868519,0.666523,1
0.771104,0.482173,1
0.660123,0.262363,0
0.860646,0.717112,1
0.693644,0.430852,0
0.795359,0.64649,1
0.929899,0.585307,1
0.737401,0.334647,0
0.734191,0.512465,0
0.814406,0.350485,1
0.79763,0.402448,1
0.80196,0.478774,1
0.871153,0.785507,1
0.831485,0.658184,1
0.828184,0.390502,1
0.775555,0.234711,0
0.738006,0.337774,0
0.810924,0.512245,1
0.722745,0.312908,0
0.62321,0.922086,0
0.725591,0.523789,0
0.701881,0.572476,0
0.78897,0.596693,1
0.678382,0.45174,0
0.779068,0.504989,0
0.787789,0.577284,1
0.764533,0.537209,1
0.763655,0.67952,1
0.864764,0.543875,1
0.689889,0.390453,0
0.714175,0.64169,0
0.904705,0.597864,1
0.791029,0.411223,1
0.816889,0.5066,1
0.879117,0.742579,1
0.783761,0.518232,1
0.782096,0.30985,1
0.710511,0.449591,0
0.729618,0.532419,0
0.772709,0.503897,1
0.736795,0.433784,0
0.696915,0.759592,0
0.712964,0.54096,0
0.884901,0.319825,1
0.811287,0.481908,1
0.681895,0.414693,0
0.906855,0.603579,1
0.670055,0.368706,0
0.829516,0.513222,1
0.828093,0.537165,1
0.669056,0.476651,0
0.816162,0.388657,1
0.828123,0.310518,1
0.812347,0.344866,1
0.80732,0.40399,1
0.759869,0.412192,0
0.735463,0.267795,0
0.828941,0.4229,1
0.777584,0.620592,1
0.842416,0.361304,1
0.802445,0.445294,1
0.773617,0.384259,1
0.694189,0.403227,0
0.775525,0.588961,0
0.818857,0.375502,1
0.709633,0.495646,0
0.753904,0.160099,0
0.788061,0.515388,0
0.766774,0.417335,1
0.902101,0.306254,1
0.787001,0.291215,1
0.832454,0.59406,1
0.72983,0.465794,0
0.732677,0.472997,0
0.959968,0.397689,1
0.814497,0.331858,1
0.710693,0.414729,0
0.811529,0.495469,1
0.681259,0.678094,0
0.859525,0.420699,1
0.8062,0.553782,0
0.722684,0.588899,1
0.8224,0.415794,1
0.696339,0.297988,0
0.843718,0.5431,1
0.750664,0.412579,0
0.765169,0.330226,0
0.705575,0.762251,0
0.653915,0.722907,0
0.887172,0.501845,1
0.780128,0.668839,0
0.767652,0.587922,1
0.650433,0.554204,0
0.710511,0.660852,0
0.827003,0.416992,1
0.861463,0.501616,1
0.751724,0.606626,0
0.646375,0.395662,0
0.884265,0.44259,1
0.685317,0.486206,0
0.669631,0.322762,0
0.882993,0.43618,1
0.688315,0.410728,0
0.937136,0.612948,1
0.643983,0.624211,0
0.714811,0.510941,0
0.795087,0.518646,1
0.890806,0.441261,1
0.645406,0.551844,0
0.707634,0.413857,0
0.802021,0.460158,1
0.747787,0.568848,0
0.871062,0.619174,1
0.741398,0.651095,1
0.747182,0.668126,0
0.901222,0.493576,1
0.775737,0.530032,1
0.739581,0.498587,0
0.840236,0.492114,1
0.786305,0.491295,1
0.740611,0.360454,1
0.640077,0.443444,0
0.810651,0.540643,1
0.721352,0.567792,0
0.845626,0.581291,1
0.710965,0.481917,0
0.737552,0.65091,0
0.737522,0.372322,0
0.824853,0.554433,1
0.644255,0.508502,0
0.763079,0.830734,0
0.73407,0.538979,0
0.823097,0.777036,1
0.780794,0.657409,1
0.874726,0.519095,1
0.79548,0.782055,1
0.804383,0.428202,1
0.755569,0.624554,1
0.789575,0.588697,0
0.720201,0.683509,0
0.861463,0.543875,1
0.817313,0.794525,1
0.697005,0.480086,0
0.719383,0.49288,0
0.738733,0.469475,0
0.692796,0.359502,0
0.699095,0.276731,0
0.570854,0.463733,0
0.671811,0.598075,0
0.820553,0.481477,1
0.795722,0.604882,1
0.900072,0.474291,1
0.85789,0.738537,1
0.673871,0.248575,0
0.848018,0.307449,1
0.704909,0.27124,0
0.825701,0.43898,1
0.663363,0.428809,0
0.923933,0.417978,1
0.85571,0.451176,1
0.808743,0.603385,1
0.67278,0.200879,0
0.851743,0.527848,1
0.805897,0.496183,1
0.862886,0.488821,1
0.709269,0.426916,0
0.718566,0.443814,0
0.820341,0.503078,1
0.771709,0.492396,1
0.636685,0.32098,0
0.705212,0.534647,0
0.73304,0.549978,1
0.793572,0.468726,1
0.886173,0.467793,1
0.888928,0.427726,1
0.719141,0.365085,0
0.825792,0.763026,1
0.889928,0.422909,1
0.677171,0.401916,0
0.760384,0.513539,1
0.696854,0.554063,0
0.721231,0.430024,0
0.655217,0.510554,0
0.847867,0.480535,1
0.610371,0.423059,0
0.846625,0.279698,1
0.670419,0.59649,0
0.812589,0.769313,1
0.771861,0.465486,0
0.816283,0.535791,1
0.673628,0.442608,0
0.836754,0.274422,1
0.659941,0.291068,0
0.828396,0.42534,1
0.733616,0.382166,0
0.803263,0.547485,1
0.664665,0.487245,0
0.739218,0.49598,0
0.713842,0.368814,0
0.693796,0.754969,0
0.817434,0.50409,1
0.69746,0.517229,0
0.869215,0.559981,1
0.729679,0.41538,0
0.862008,0.506177,1
0.797237,0.688555,0
0.786911,0.693592,1
0.707816,0.478448,0
0.743215,0.623559,1
0.620999,0.494545,0
0.727045,0.660121,0
0.69216,0.684698,0
0.676687,0.501651,0
0.651402,0.562957,0
0.669752,0.764206,0
0.875453,0.570997,1
0.683682,0.576016,0
0.797782,0.531741,1
0.70391,0.659751,0
0.716174,0.252922,0
0.779159,0.434084,1
0.810712,0.574211,1
0.788516,0.449432,1
0.680987,0.60165,0
0.745879,0.553905,0
0.703092,0.312376,0
0.737704,0.392889,0
0.710814,0.390909,0
0.836421,0.692491,1
0.715871,0.792772,0
0.668026,0.385551,0
0.817707,0.529222,1
0.745456,0.485034,0
0.725954,0.485862,0
0.804413,0.510571,0
0.700003,0.547327,0
0.70182,0.355,0
0.65331,0.490582,0
0.826276,0.412996,1
0.756054,0.45439,0
0.803263,0.35223,1
0.790181,0.731845,1
0.836754,0.432015,1
0.731072,0.582471,0
0.825004,0.692447,1
0.721564,0.437465,0
0.785185,0.603825,1
0.789091,0.569799,1
0.710541,0.577003,0
0.643741,0.534321,0
0.907127,0.469219,1
0.807774,0.259135,1
0.880904,0.636539,1
0.679624,0.527267,0
0.79766,0.318209,1
0.724985,0.400296,0
0.729467,0.541286,0
0.882963,0.524432,1
0.826216,0.096406,1
0.839449,0.69715,1
0.920996,0.354948,1
0.659063,0.576844,0
0.702335,0.553588,0
0.694553,0.393976,0
0.826337,0.508581,1
0.83524,0.599898,1
0.743578,0.386163,0
0.724138,0.695318,0
0.896771,0.542669,1
0.853075,0.596587,1
0.836784,0.222154,1
0.693644,0.467044,0
0.68668,0.576624,0
0.840085,0.35436,1
0.821946,0.404955,1
0.864673,0.604776,1
0.847867,0.298845,1
0.795601,0.604512,1
0.769832,0.526343,1
0.871335,0.832002,1
0.648677,0.63321,0
0.670752,0.701579,0
0.711268,0.577461,0
0.900041,0.726482,1
0.781127,0.613336,1
0.874696,0.730312,1
0.69534,0.662102,0
0.786305,0.534611,0
0.830001,0.623991,1
0.703031,0.513882,0
0.915152,0.395574,1
0.718021,0.820792,0
0.771831,0.393217,1
0.615488,0.472425,0
0.734736,0.269386,0
0.735796,0.453642,0
0.798206,0.332993,1
0.750543,0.394629,0
0.638472,0.74559,0
0.798448,0.258481,1
0.577304,0.476105,0
0.673386,0.407246,0
0.808622,0.488944,1
0.839358,0.653666,1
0.803989,0.399324,1
0.597834,0.516938,0
0.643589,0.233742,0
0.821976,0.583035,1
0.673901,0.400347,0
0.622877,0.625998,0
0.69531,0.406981,1
0.830243,0.352987,1
0.666543,0.438989,0
0.676899,0.551096,0
0.837662,0.501871,1
0.822128,0.435572,1
0.770074,0.519809,1
0.849987,0.385014,1
0.82555,0.511329,1
0.642317,0.238621,0
0.648313,0.674263,0
0.725167,0.485123,0
0.745244,0.37651,1
0.786396,0.338937,1
0.842446,0.547098,1
0.710269,0.432666,0
0.729709,0.462544,0
0.830788,0.558097,1
0.609523,0.502012,0
0.618244,0.654661,0
0.6458,0.614551,0
0.695431,0.823628,0
0.745395,0.617915,1
0.699882,0.33426,0
0.725621,0.517607,0
0.821098,0.117065,1
0.843809,0.275053,1
0.823339,0.291169,1
0.677202,0.721656,0
0.805503,0.262046,1
0.711419,0.58897,0
0.771164,0.556925,1
0.740247,0.558079,1
0.846686,0.545222,1
0.688678,0.566858,0
0.829789,0.589208,1
0.867762,0.475709,1
0.719838,0.322996,0
0.77501,0.48662,1
0.796146,0.635526,1
0.770347,0.449406,1
0.793966,0.519289,1
0.829123,0.510219,1
0.787849,0.556476,1
0.720534,0.566779,1
0.73952,0.361193,1
0.779461,0.537799,1
0.663999,0.496949,0
0.76105,0.491903,1
0.768833,0.577601,1
0.755509,0.453976,1
0.777917,0.524925,1
0.802505,0.400844,1
0.629478,0.71499,0
0.635323,0.413998,0
0.750846,0.497812,1
0.733434,0.204075,1
0.758295,0.48632,1
0.674385,0.56316,0
0.651886,0.584373,0
0.798932,0.441261,1
0.611188,0.575787,0
0.723986,0.640598,1
0.63502,0.741513,0
0.704939,0.557392,0
0.64692,0.743275,0
0.761535,0.375447,1
0.733222,0.623938,0
0.643256,0.335333,0
0.824611,0.286465,1
0.641015,0.499036,0
0.732889,0.306368,0
0.858768,0.571385,1
0.695401,0.31906,0
0.770771,0.52356,1
0.735523,0.462016,0
0.764321,0.46324,0
0.705575,0.603226,0
0.746515,0.572503,0
0.849593,0.350911,1
0.753117,0.617386,1
0.638472,0.49458,0
0.853257,0.607321,1
0.590718,0.481186,0
0.742458,0.4889,0
0.723441,0.489842,1
0.711631,0.347257,0
0.795268,0.462113,1
0.665967,0.460114,0
0.839661,0.636151,1
0.668178,0.62916,0
0.616911,0.523534,0
0.604163,0.475251,0
0.662424,0.672854,0
0.714569,0.436708,1
0.708664,0.392263,1
0.723229,0.342911,1
0.629963,0.533211,0
0.623028,0.566295,0
0.862523,0.419405,1
0.631023,0.381933,0
0.608887,0.246414,0
0.742609,0.470875,1
0.747727,0.72834,0
0.702365,0.57835,0
0.681441,0.372038,0
0.713327,0.475436,0
0.845475,0.543127,1
0.896438,0.731933,1
0.747999,0.3756,0
0.686468,0.269283,0
0.606888,0.672572,0
0.698459,0.495117,0
0.760869,0.468383,0
0.809652,0.480711,1
0.786608,0.605067,1
0.672599,0.70209,0
0.706453,0.248216,0
0.708391,0.355986,1
0.764926,0.555886,1
0.690949,0.352319,0
0.749241,0.560368,1
0.656943,0.333798,0
0.745304,0.520319,0
0.90737,0.525489,1
0.796237,0.550427,1
0.684772,0.535721,1
0.65555,0.524115,0
0.666966,0.484462,0
0.781733,0.935576,1
0.730345,0.233372,0
0.649888,0.810463,0
0.869972,0.46044,1
0.670752,0.52614,0
0.652189,0.419871,0
0.645648,0.512042,0
0.719353,0.535281,1
0.827942,0.356396,1
0.751088,0.459762,1
0.723714,0.261688,0
0.843658,0.495593,1
0.585752,0.560721,0
0.575002,0.66426,0
0.788909,0.587499,1
0.620424,0.497046,0
0.718869,0.43728,0
0.807381,0.484577,1
0.827064,0.575594,1
0.804716,0.503923,1
0.632234,0.410922,0
0.697429,0.599202,0
0.793996,0.220657,1
0.772739,0.532014,1
0.874302,0.408897,1
0.764836,0.231805,1
0.719898,0.632981,1
0.758295,0.43234,1
0.778159,0.380763,1
0.732737,0.439323,0
0.593989,0.124541,0
0.75993,0.462809,1
0.604708,0.373295,0
0.840902,0.39636,1
0.795087,0.53285,1
0.817737,0.561619,1
0.629297,0.363151,0
0.663333,0.502857,0
0.740338,0.693865,0
0.792422,0.405647,1
0.825731,0.33365,1
0.678352,0.469844,0
0.777766,0.467731,1
0.843506,0.602795,1
0.783337,0.561804,1
0.734857,0.397967,1
0.836481,0.42954,1
0.731072,0.537491,0
0.693129,0.428334,1
0.856982,0.505464,1
0.774647,0.302253,1
0.7298,0.578817,1
0.701063,0.561531,0
0.821128,0.490609,1
0.813649,0.542924,1
0.684287,0.468541,0
0.679685,0.354727,0
0.66739,0.585703,0
0.781823,0.527848,1
0.710481,0.602769,0
0.745092,0.585694,0
0.673628,0.632515,0
0.739853,0.435572,0
0.819675,0.753947,1
0.763806,0.493823,1
0.708724,0.522354,0
0.823188,0.33789,1
0.820735,0.474467,1
0.745819,0.386236,1
0.771134,0.398245,1
0.766501,0.594165,1
0.743972,0.539939,1
0.745032,0.602857,0
0.839691,0.502602,1
0.718778,0.674386,0
0.892501,0.521077,1
0.684136,0.689198,0
0.832242,0.448437,1
0.689496,0.606749,0
0.783792,0.390862,1
0.818433,0.261057,1
0.648949,0.683219,0
0.759839,0.267628,1
0.680442,0.531767,0
0.79972,0.529152,1
0.81371,0.431292,1
0.805685,0.494034,1
0.819614,0.626659,1
0.714114,0.446254,0
0.656913,0.656405,0
0.614368,0.600858,0
0.655884,0.525938,0
0.82564,0.561443,1
0.652522,0.328936,0
0.680109,0.536557,0
0.670176,0.481935,0
0.626632,0.32803,0
0.701729,0.590009,0
0.788001,0.577355,1
0.727499,0.450621,1
0.729225,0.655789,0
0.812286,0.64354,1
0.888504,0.478439,1
0.801627,0.458731,1
0.678171,0.72443,0
0.853105,0.469254,1
0.624875,0.33497,0
0.782702,0.463205,1
0.587872,0.577734,0
0.648919,0.415292,0
0.650342,0.541207,0
0.748302,0.630833,1
0.674295,0.59288,0
0.774919,0.403736,1
0.745274,0.59863,0
0.573125,0.357612,0
0.721231,0.379381,0
0.827336,0.418806,1
0.782066,0.675857,1
0.794935,0.711538,1
0.763836,0.47305,0
0.797237,0.55247,1
0.841144,0.571895,1
0.710723,0.52201,0
0.835724,0.313094,1
0.724652,0.513662,0
0.691161,0.720054,0
0.686286,0.634998,0
0.590446,0.65231,0
0.683803,0.614885,0
0.547477,0.589912,0
0.692796,0.490547,0
0.679109,0.673999,0
0.643589,0.425833,0
0.635383,0.577161,0
0.677504,0.317855,0
0.860222,0.488988,1
0.725197,0.566568,0
0.732404,0.572838,0
0.830122,0.545478,1
0.808289,0.809591,1
0.653824,0.594826,0
0.834967,0.459445,1
0.860343,0.455561,1
0.754419,0.565731,0
0.712964,0.255177,0
0.810076,0.351901,1
0.705878,0.422487,1
0.778856,0.613591,1
0.758476,0.288327,0
0.731132,0.416375,1
0.697127,0.58174,0
0.738491,0.477118,1
0.582633,0.255139,0
0.767591,0.279005,1
0.825943,0.658527,1
0.682319,0.532621,0
0.870245,0.207272,1
0.805564,0.538627,1
0.724077,0.499291,0
0.724652,0.489341,0
0.621878,0.601192,0
0.660123,0.600629,0
0.684227,0.652398,0
0.771043,0.277069,1
0.705575,0.515749,1
0.590325,0.600937,0
0.706302,0.45764,0
0.681744,0.618073,0
0.76644,0.384542,1
0.754631,0.348982,1
0.810984,0.473147,1
0.766259,0.422117,1
0.75566,0.669702,1
0.841811,0.279685,1
0.696703,0.355325,0
0.803717,0.744366,1
0.719353,0.581185,0
0.770044,0.486443,1
0.62106,0.346092,0
0.830879,0.58255,1
0.793239,0.52872,1
0.796631,0.581141,1
0.696975,0.607717,0
0.587508,0.72664,0
0.665846,0.522521,0
0.8353,0.431953,1
0.657943,0.529478,0
0.791816,0.51722,1
0.758022,0.525761,0
0.687134,0.559162,0
0.588538,0.641268,0
0.762564,0.529486,1
0.704152,0.485343,0
0.695794,0.588045,0
0.71578,0.423825,0
0.826609,0.443973,1
0.827366,0.412308,1
0.64041,0.702037,0
0.670055,0.690061,0
0.716052,0.498824,0
0.852015,0.293043,1
0.812468,0.548322,1
0.7427,0.363179,1
0.849108,0.255188,1
0.841023,0.473287,1
0.622211,0.547221,0
0.703425,0.689127,0
0.819675,0.391747,1
0.817162,0.417987,1
0.636685,0.530895,0
0.687043,0.6619,0
0.740065,0.629873,0
0.69101,0.818124,0
0.959968,0.479531,1
0.699549,0.505323,0
0.690949,0.427312,0
0.793239,0.419537,1
0.700094,0.492792,0
0.843809,0.315214,1
0.63608,0.549863,0
0.91276,0.723734,1
0.748272,0.268689,1
0.788818,0.540256,1
0.706362,0.477277,0
0.79118,0.390538,1
0.785275,0.574176,1
0.652704,0.611645,0
0.657398,0.418277,0
0.662061,0.628385,0
0.819614,0.411742,1
0.591566,0.691118,0
0.749392,0.884406,1
0.822733,0.486294,1
0.703062,0.677882,0
0.758537,0.437104,1
0.858496,0.227922,1
0.663363,0.586443,0
0.677595,0.289445,0
0.757841,0.585518,1
0.657488,0.571517,0
0.834816,0.239433,1
0.597229,0.447337,0
0.643771,0.437721,0
0.798266,0.249453,1
0.873212,0.597978,1
0.647889,0.401658,0
0.715659,0.500084,1
0.737007,0.391581,0
0.801415,0.302924,1
0.745062,0.580358,0
0.812498,0.383745,1
0.669995,0.388447,0
0.648525,0.56596,0
0.786366,0.505948,1
0.652007,0.491542,0
0.611673,0.743186,0
0.628176,0.548084,0
0.610128,0.702785,0
0.61676,0.478184,0
0.750785,0.409285,0
0.622271,0.609038,0
0.752511,0.435132,1
0.67917,0.561117,0
0.813498,0.399233,1
0.649343,0.408972,0
0.746606,0.468224,1
0.758113,0.591858,1
0.789091,0.524194,1
0.704122,0.599554,1
0.613914,0.674105,0
0.641197,0.559426,0
0.652401,0.437774,0
0.727378,0.543646,1
0.816889,0.472248,1
0.770377,0.552866,1
0.582754,0.551748,0
0.828669,0.421007,1
0.784488,0.6591,1
0.779098,0.230044,1
0.780158,0.465433,1
0.791998,0.269016,1
0.629751,0.46324,0
0.606586,0.602214,0
0.729285,0.42335,0
0.601892,0.604847,0
0.846201,0.481345,1
0.779795,0.509629,1
0.818767,0.222973,1
0.618092,0.748382,0
0.796116,0.452242,1
0.843415,0.189123,1
0.567008,0.390943,0
0.619697,0.364309,0
0.772315,0.625752,1
0.711692,0.577276,0
0.684287,0.425886,1
0.757265,0.322075,1
0.68462,0.468259,1
0.709148,0.52968,1
0.706029,0.346837,1
0.71578,0.332955,0
0.846383,0.704652,1
0.652341,0.41146,0
0.756508,0.437457,1
0.609069,0.299909,0
0.709996,0.744683,0
0.632204,0.646507,0
0.662394,0.674052,1
0.625905,0.501052,0
0.795087,0.543285,1
0.802263,0.470258,1
0.769287,0.386924,1
0.689859,0.682664,0
0.836602,0.431099,1
0.804595,0.349607,1
0.827366,0.513891,1
0.590415,0.500066,0
0.730375,0.50844,1
0.792937,0.569227,1
0.646981,0.429831,0
0.729376,0.581899,0
0.63396,0.534382,0
0.655248,0.667668,0
0.711056,0.343613,0
0.812559,0.391748,1
0.755569,0.714717,1
0.651099,0.362282,0
0.614852,0.485466,0
0.68671,0.252403,0
0.773769,0.293738,1
0.670964,0.481283,0
0.566766,0.548868,0
0.587327,0.464746,0
0.668087,0.2196,0
0.729528,0.598665,0
0.680744,0.412726,0
0.740762,0.425463,1
0.609311,0.526272,0
0.793482,0.553588,1
0.588508,0.42497,0
0.767682,0.702292,1
0.687406,0.509224,0
0.748635,0.447257,1
